itemid,total_events,unique_visitors,first_seen,last_seen,n_addtocart,n_transaction,n_view,view_to_cart,cart_to_purchase
39784,1,1,2015-06-01 04:29:37.793,2015-06-01 04:29:37.793,0,0,1,0.0,0.0
39786,2,2,2015-07-06 15:27:05.094,2015-07-15 21:29:09.000,0,0,2,0.0,0.0
39788,28,23,2015-05-06 22:37:54.926,2015-09-16 16:19:01.079,1,0,27,0.037037037037037035,0.0
39790,3,3,2015-05-20 18:40:42.492,2015-07-02 16:59:20.606,0,0,3,0.0,0.0
39791,16,7,2015-06-10 23:45:13.201,2015-07-28 01:06:20.813,0,0,16,0.0,0.0
39794,15,11,2015-05-04 22:29:37.344,2015-09-09 21:44:32.943,0,0,15,0.0,0.0
39796,3,3,2015-07-02 22:59:04.930,2015-08-06 22:34:42.461,0,0,3,0.0,0.0
39797,2,2,2015-05-21 19:44:49.865,2015-06-03 20:18:30.578,0,0,2,0.0,0.0
39800,3,3,2015-06-02 22:29:40.701,2015-09-08 16:13:18.190,0,0,3,0.0,0.0
39801,1,1,2015-06-04 16:37:41.702,2015-06-04 16:37:41.702,0,0,1,0.0,0.0
39802,11,10,2015-05-08 16:40:18.264,2015-08-01 23:20:37.475,0,0,11,0.0,0.0
39803,2,2,2015-06-28 14:22:10.027,2015-07-23 21:15:03.394,0,0,2,0.0,0.0
39804,7,6,2015-05-09 12:43:41.057,2015-09-04 01:47:32.875,0,0,7,0.0,0.0
39806,1,1,2015-07-18 19:54:25.871,2015-07-18 19:54:25.871,0,0,1,0.0,0.0
39807,5,4,2015-05-16 05:35:41.605,2015-08-20 05:51:52.885,0,0,5,0.0,0.0
39808,8,6,2015-06-22 17:30:31.295,2015-08-19 17:54:36.254,0,0,8,0.0,0.0
39809,6,4,2015-05-13 16:18:33.243,2015-05-30 00:07:40.601,0,0,6,0.0,0.0
39812,10,9,2015-05-13 17:05:42.637,2015-08-26 17:58:11.696,0,0,10,0.0,0.0
39816,13,12,2015-05-04 01:09:54.371,2015-08-17 23:04:57.806,0,0,13,0.0,0.0
39817,1,1,2015-08-17 14:36:43.350,2015-08-17 14:36:43.350,0,0,1,0.0,0.0
39819,1,1,2015-07-18 21:32:13.853,2015-07-18 21:32:13.853,0,0,1,0.0,0.0
39824,2,2,2015-06-05 16:34:03.881,2015-07-15 18:39:03.920,0,0,2,0.0,0.0
39825,1,1,2015-08-02 02:10:17.200,2015-08-02 02:10:17.200,0,0,1,0.0,0.0
39827,1,1,2015-06-05 18:50:03.621,2015-06-05 18:50:03.621,0,0,1,0.0,0.0
39830,1,1,2015-07-08 16:56:05.488,2015-07-08 16:56:05.488,0,0,1,0.0,0.0
39831,3,3,2015-05-24 21:31:41.784,2015-09-05 00:21:33.208,0,0,3,0.0,0.0
39832,2,2,2015-05-03 19:44:56.317,2015-05-08 13:55:03.649,0,0,2,0.0,0.0
39834,4,4,2015-06-16 20:55:02.903,2015-08-08 02:16:57.792,0,0,4,0.0,0.0
39835,3,3,2015-05-24 01:03:11.865,2015-08-12 23:01:56.326,0,0,3,0.0,0.0
39837,1,1,2015-08-17 02:05:16.101,2015-08-17 02:05:16.101,0,0,1,0.0,0.0
39839,1,1,2015-07-31 21:00:55.886,2015-07-31 21:00:55.886,0,0,1,0.0,0.0
39842,4,3,2015-05-20 14:16:43.095,2015-06-30 13:39:04.226,0,0,4,0.0,0.0
39844,6,6,2015-05-05 22:57:10.051,2015-07-30 01:50:34.514,0,0,6,0.0,0.0
39846,2,2,2015-07-21 18:39:46.683,2015-09-03 18:39:09.065,0,0,2,0.0,0.0
39847,2,2,2015-06-06 20:15:13.375,2015-09-08 02:48:25.885,0,0,2,0.0,0.0
39848,3,3,2015-05-22 01:20:41.091,2015-07-08 02:51:55.406,0,0,3,0.0,0.0
39849,7,6,2015-08-27 21:17:11.681,2015-09-12 20:30:09.720,0,0,7,0.0,0.0
39850,2,2,2015-05-18 19:46:27.144,2015-08-17 22:30:10.308,0,0,2,0.0,0.0
39851,6,5,2015-07-08 16:52:37.590,2015-08-03 18:44:18.582,0,0,6,0.0,0.0
39854,79,29,2015-05-09 06:44:12.201,2015-09-10 18:28:11.135,6,4,69,0.08695652173913043,0.6666666666666666
39856,27,20,2015-05-08 19:07:07.710,2015-07-09 04:08:00.728,0,0,27,0.0,0.0
39857,2,2,2015-06-07 08:46:20.249,2015-07-13 06:25:56.731,0,0,2,0.0,0.0
39859,1,1,2015-05-09 05:54:27.093,2015-05-09 05:54:27.093,0,0,1,0.0,0.0
39860,1,1,2015-07-13 17:43:35.171,2015-07-13 17:43:35.171,0,0,1,0.0,0.0
39863,1,1,2015-05-27 14:10:26.865,2015-05-27 14:10:26.865,0,0,1,0.0,0.0
39865,1,1,2015-08-18 13:42:25.684,2015-08-18 13:42:25.684,0,0,1,0.0,0.0
39866,2,2,2015-05-13 21:44:43.972,2015-06-29 20:05:23.585,0,0,2,0.0,0.0
39868,13,12,2015-06-28 16:03:50.348,2015-09-11 14:32:04.322,0,0,13,0.0,0.0
39870,5,4,2015-05-18 13:53:27.505,2015-08-24 06:40:56.382,0,0,5,0.0,0.0
39873,14,12,2015-05-18 13:14:35.078,2015-08-07 12:54:19.431,0,0,14,0.0,0.0
39874,29,22,2015-05-07 17:24:54.063,2015-08-18 05:20:29.280,0,0,29,0.0,0.0
39875,8,6,2015-05-24 20:10:43.834,2015-07-20 11:23:20.099,0,0,8,0.0,0.0
39876,10,10,2015-05-08 19:33:27.743,2015-09-13 17:22:39.996,0,0,10,0.0,0.0
39877,2,1,2015-08-15 03:08:01.494,2015-08-15 03:10:59.724,0,0,2,0.0,0.0
39878,28,24,2015-05-05 09:50:29.497,2015-09-11 23:08:48.626,0,0,28,0.0,0.0
39879,2,2,2015-08-02 18:26:12.076,2015-08-05 01:27:57.601,0,0,2,0.0,0.0
39881,2,2,2015-06-14 23:44:51.198,2015-06-17 23:41:53.640,0,0,2,0.0,0.0
39884,3,2,2015-05-05 01:04:44.292,2015-06-22 18:02:13.568,0,0,3,0.0,0.0
39885,55,43,2015-05-06 14:33:22.262,2015-09-17 16:23:46.270,0,0,55,0.0,0.0
39888,2,1,2015-08-07 12:43:55.083,2015-08-07 12:44:09.207,0,0,2,0.0,0.0
39889,3,2,2015-06-07 17:21:31.717,2015-08-28 01:21:02.550,0,0,3,0.0,0.0
39890,1,1,2015-05-25 16:44:49.928,2015-05-25 16:44:49.928,0,0,1,0.0,0.0
39891,2,2,2015-07-28 15:57:47.131,2015-07-30 18:56:19.674,0,0,2,0.0,0.0
39894,3,2,2015-05-19 12:11:50.336,2015-06-17 21:58:09.856,0,0,3,0.0,0.0
39897,1,1,2015-06-26 23:28:30.829,2015-06-26 23:28:30.829,0,0,1,0.0,0.0
39898,1,1,2015-07-23 17:36:08.878,2015-07-23 17:36:08.878,0,0,1,0.0,0.0
39899,1,1,2015-08-31 22:55:28.445,2015-08-31 22:55:28.445,0,0,1,0.0,0.0
39900,6,5,2015-05-09 19:00:24.908,2015-07-31 00:34:50.325,0,0,6,0.0,0.0
39901,5,2,2015-06-18 01:11:13.423,2015-07-27 19:51:22.833,2,0,3,0.6666666666666666,0.0
39904,1,1,2015-06-05 04:41:25.566,2015-06-05 04:41:25.566,0,0,1,0.0,0.0
39905,1,1,2015-07-07 13:42:01.028,2015-07-07 13:42:01.028,0,0,1,0.0,0.0
39906,4,3,2015-07-24 04:53:02.783,2015-09-11 00:33:28.372,0,0,4,0.0,0.0
39907,3,3,2015-06-11 23:21:13.907,2015-08-03 06:29:47.120,0,0,3,0.0,0.0
39908,2,2,2015-07-13 06:56:39.884,2015-07-15 14:15:05.628,0,0,2,0.0,0.0
39909,1,1,2015-09-10 18:11:54.344,2015-09-10 18:11:54.344,0,0,1,0.0,0.0
39910,3,3,2015-06-18 07:41:32.899,2015-09-15 18:10:50.405,0,0,3,0.0,0.0
39911,1,1,2015-06-29 06:38:09.373,2015-06-29 06:38:09.373,0,0,1,0.0,0.0
39912,1,1,2015-08-29 20:25:03.250,2015-08-29 20:25:03.250,0,0,1,0.0,0.0
39913,8,3,2015-05-12 22:54:44.247,2015-06-27 23:30:35.059,0,0,8,0.0,0.0
39914,9,5,2015-05-13 18:31:13.962,2015-08-27 03:05:04.360,0,0,9,0.0,0.0
39915,6,6,2015-05-21 17:07:49.154,2015-09-15 18:47:05.754,0,0,6,0.0,0.0
39917,7,5,2015-06-02 02:56:26.236,2015-08-31 19:27:34.002,0,0,7,0.0,0.0
39918,20,13,2015-05-12 13:35:02.767,2015-08-05 19:38:45.960,2,0,18,0.1111111111111111,0.0
39919,1,1,2015-05-08 14:01:49.057,2015-05-08 14:01:49.057,0,0,1,0.0,0.0
39920,9,7,2015-05-17 19:59:42.043,2015-09-13 05:36:23.831,0,0,9,0.0,0.0
39922,3,3,2015-05-22 04:43:44.329,2015-07-18 17:33:37.003,0,0,3,0.0,0.0
39924,1,1,2015-07-03 22:53:12.317,2015-07-03 22:53:12.317,0,0,1,0.0,0.0
39925,19,13,2015-05-14 20:28:33.105,2015-09-15 03:52:21.529,1,0,18,0.05555555555555555,0.0
39926,13,13,2015-06-02 04:26:34.328,2015-08-18 20:59:40.425,0,0,13,0.0,0.0
39927,4,4,2015-07-07 23:46:01.797,2015-09-14 03:32:29.178,0,0,4,0.0,0.0
39928,2,2,2015-05-05 23:39:35.476,2015-06-12 12:40:44.168,0,0,2,0.0,0.0
39929,38,34,2015-05-06 19:34:05.536,2015-09-11 23:54:48.138,0,0,38,0.0,0.0
39930,1,1,2015-06-18 22:01:04.298,2015-06-18 22:01:04.298,0,0,1,0.0,0.0
39933,50,35,2015-05-03 17:37:38.679,2015-09-04 19:07:22.187,4,3,43,0.09302325581395349,0.75
39937,5,5,2015-05-06 17:18:27.696,2015-09-14 00:04:11.539,0,0,5,0.0,0.0
39939,2,2,2015-08-20 03:26:52.316,2015-09-13 16:11:24.697,0,0,2,0.0,0.0
39940,3,3,2015-05-15 04:41:06.271,2015-08-22 01:16:18.360,0,0,3,0.0,0.0
39941,1,1,2015-07-02 13:08:37.245,2015-07-02 13:08:37.245,0,0,1,0.0,0.0
39942,1,1,2015-05-08 04:26:35.034,2015-05-08 04:26:35.034,0,0,1,0.0,0.0
39943,1,1,2015-09-09 19:17:35.530,2015-09-09 19:17:35.530,0,0,1,0.0,0.0
39944,11,10,2015-05-11 03:42:49.003,2015-09-06 06:42:29.205,0,0,11,0.0,0.0
39945,2,1,2015-07-10 19:28:09.518,2015-07-10 19:54:33.151,0,0,2,0.0,0.0
39946,8,8,2015-05-12 22:35:08.980,2015-08-30 04:22:58.822,0,0,8,0.0,0.0
39948,14,12,2015-05-07 15:51:58.447,2015-09-15 21:01:55.497,1,0,13,0.07692307692307693,0.0
39950,1,1,2015-08-08 07:38:06.065,2015-08-08 07:38:06.065,0,0,1,0.0,0.0
39953,2,2,2015-05-27 05:41:34.154,2015-07-05 22:01:19.287,0,0,2,0.0,0.0
39955,3,3,2015-05-22 20:51:38.886,2015-07-12 15:36:35.861,0,0,3,0.0,0.0
39957,4,3,2015-08-19 16:55:17.551,2015-09-06 13:33:04.638,0,0,4,0.0,0.0
39959,72,50,2015-05-04 00:09:34.940,2015-08-24 20:11:37.277,10,1,61,0.16393442622950818,0.1
39963,9,7,2015-05-21 17:58:04.293,2015-08-30 22:41:24.638,0,0,9,0.0,0.0
39970,1,1,2015-06-04 07:30:19.868,2015-06-04 07:30:19.868,0,0,1,0.0,0.0
39971,6,5,2015-06-10 00:46:37.078,2015-08-15 05:23:36.900,1,0,5,0.2,0.0
39972,3,3,2015-06-19 02:06:43.582,2015-08-02 22:02:02.288,0,0,3,0.0,0.0
39980,24,22,2015-05-22 14:43:53.518,2015-09-14 15:56:12.181,0,0,24,0.0,0.0
39981,2,2,2015-07-26 19:07:37.798,2015-07-26 20:25:39.495,0,0,2,0.0,0.0
39982,7,7,2015-05-10 19:12:53.442,2015-08-24 20:00:41.575,0,0,7,0.0,0.0
39984,1,1,2015-09-08 18:34:36.179,2015-09-08 18:34:36.179,0,0,1,0.0,0.0
39986,2,2,2015-05-19 21:29:00.009,2015-09-12 02:42:19.243,0,0,2,0.0,0.0
39991,1,1,2015-05-19 19:27:49.868,2015-05-19 19:27:49.868,0,0,1,0.0,0.0
39992,1,1,2015-07-19 01:45:40.548,2015-07-19 01:45:40.548,0,0,1,0.0,0.0
39993,10,9,2015-05-22 00:47:43.914,2015-09-07 21:39:54.323,0,0,10,0.0,0.0
39996,1,1,2015-05-10 07:10:53.563,2015-05-10 07:10:53.563,0,0,1,0.0,0.0
40000,5,5,2015-05-12 02:05:58.119,2015-08-10 00:59:46.446,0,0,5,0.0,0.0
40001,1,1,2015-07-15 16:17:49.249,2015-07-15 16:17:49.249,0,0,1,0.0,0.0
40003,1,1,2015-06-22 02:33:35.763,2015-06-22 02:33:35.763,0,0,1,0.0,0.0
40007,5,5,2015-05-31 00:21:13.486,2015-09-15 00:03:23.944,0,0,5,0.0,0.0
40008,67,60,2015-05-04 16:41:45.987,2015-09-13 00:32:15.086,0,0,67,0.0,0.0
40011,17,16,2015-05-05 19:12:48.698,2015-09-07 22:45:58.002,0,0,17,0.0,0.0
40015,1,1,2015-07-15 00:51:27.893,2015-07-15 00:51:27.893,0,0,1,0.0,0.0
40016,4,1,2015-05-24 00:43:37.969,2015-06-24 03:18:15.925,0,0,4,0.0,0.0
40017,2,1,2015-06-05 18:03:34.703,2015-06-05 18:05:26.610,0,0,2,0.0,0.0
40019,6,6,2015-05-15 22:52:08.058,2015-08-29 20:39:23.710,0,0,6,0.0,0.0
40020,7,7,2015-05-07 16:33:19.654,2015-09-04 01:50:11.520,0,0,7,0.0,0.0
40023,8,6,2015-05-05 21:57:22.370,2015-08-03 22:35:11.387,0,0,8,0.0,0.0
40024,13,13,2015-06-16 03:44:11.704,2015-08-26 17:01:37.229,0,0,13,0.0,0.0
40026,27,19,2015-05-03 14:57:17.466,2015-09-09 16:33:51.140,0,0,27,0.0,0.0
40027,1,1,2015-08-02 02:53:22.694,2015-08-02 02:53:22.694,0,0,1,0.0,0.0
40028,1,1,2015-06-17 22:14:57.672,2015-06-17 22:14:57.672,0,0,1,0.0,0.0
40029,3,2,2015-07-23 00:33:55.641,2015-09-02 23:13:13.123,0,0,3,0.0,0.0
40032,2,2,2015-08-13 12:03:28.144,2015-09-14 16:00:02.522,0,0,2,0.0,0.0
40034,1,1,2015-06-10 14:51:16.614,2015-06-10 14:51:16.614,0,0,1,0.0,0.0
40035,1,1,2015-07-14 21:53:49.644,2015-07-14 21:53:49.644,0,0,1,0.0,0.0
40037,2,2,2015-08-11 16:03:19.645,2015-09-09 00:44:01.051,0,0,2,0.0,0.0
40038,1,1,2015-05-29 03:21:28.602,2015-05-29 03:21:28.602,0,0,1,0.0,0.0
40043,2,2,2015-06-10 18:28:26.668,2015-06-30 01:50:52.732,0,0,2,0.0,0.0
40044,8,8,2015-06-04 06:38:33.755,2015-09-13 20:10:13.970,0,0,8,0.0,0.0
40045,5,5,2015-06-13 21:55:07.361,2015-09-04 19:55:07.565,0,0,5,0.0,0.0
40046,14,12,2015-05-07 21:01:34.552,2015-08-18 05:28:18.698,1,1,12,0.08333333333333333,1.0
40050,11,9,2015-05-08 04:00:38.763,2015-07-24 22:50:19.355,0,0,11,0.0,0.0
40053,1,1,2015-07-07 00:16:40.155,2015-07-07 00:16:40.155,0,0,1,0.0,0.0
40055,1,1,2015-05-03 22:50:36.223,2015-05-03 22:50:36.223,0,0,1,0.0,0.0
40056,5,5,2015-05-06 14:10:31.499,2015-08-27 19:38:16.694,0,0,5,0.0,0.0
40058,42,30,2015-05-10 20:44:41.064,2015-09-18 01:50:58.215,1,1,40,0.025,1.0
40061,6,6,2015-05-24 03:17:25.786,2015-09-14 21:00:01.783,0,0,6,0.0,0.0
40063,4,4,2015-05-12 21:24:16.282,2015-07-07 09:02:14.768,0,0,4,0.0,0.0
40064,2,2,2015-05-30 02:51:19.174,2015-08-08 07:40:45.501,0,0,2,0.0,0.0
40068,2,2,2015-07-30 08:32:08.055,2015-09-15 03:59:34.447,0,0,2,0.0,0.0
40070,26,26,2015-05-07 18:31:20.661,2015-09-15 01:33:17.522,0,0,26,0.0,0.0
40075,3,3,2015-06-08 20:25:49.804,2015-08-28 15:10:43.576,0,0,3,0.0,0.0
40077,4,4,2015-05-28 01:01:01.559,2015-07-26 00:20:20.948,0,0,4,0.0,0.0
40078,1,1,2015-05-27 21:07:29.362,2015-05-27 21:07:29.362,0,0,1,0.0,0.0
40083,1,1,2015-08-22 23:39:16.344,2015-08-22 23:39:16.344,0,0,1,0.0,0.0
40084,1,1,2015-06-04 06:44:10.308,2015-06-04 06:44:10.308,0,0,1,0.0,0.0
40085,63,38,2015-05-08 16:56:46.189,2015-08-31 01:03:48.729,7,1,55,0.12727272727272726,0.14285714285714285
40093,2,2,2015-06-05 21:13:42.262,2015-07-17 14:50:47.606,0,0,2,0.0,0.0
40097,1,1,2015-05-27 21:00:02.564,2015-05-27 21:00:02.564,0,0,1,0.0,0.0
40103,3,3,2015-07-02 17:00:06.295,2015-07-03 16:41:57.068,0,0,3,0.0,0.0
40104,1,1,2015-09-08 20:52:13.799,2015-09-08 20:52:13.799,0,0,1,0.0,0.0
40105,3,2,2015-05-10 04:01:44.167,2015-05-12 13:58:38.614,1,0,2,0.5,0.0
40106,1,1,2015-06-25 02:51:13.982,2015-06-25 02:51:13.982,0,0,1,0.0,0.0
40108,1,1,2015-05-11 05:20:53.057,2015-05-11 05:20:53.057,0,0,1,0.0,0.0
40114,1,1,2015-09-05 00:46:07.851,2015-09-05 00:46:07.851,0,0,1,0.0,0.0
40115,4,4,2015-05-14 16:09:40.343,2015-09-04 17:16:19.396,0,0,4,0.0,0.0
40117,1,1,2015-07-06 23:05:31.158,2015-07-06 23:05:31.158,0,0,1,0.0,0.0
40119,4,4,2015-06-23 05:03:11.797,2015-09-01 00:41:37.974,0,0,4,0.0,0.0
40120,1,1,2015-07-09 14:48:16.295,2015-07-09 14:48:16.295,0,0,1,0.0,0.0
40121,33,27,2015-05-06 23:37:22.059,2015-09-02 00:55:05.845,2,0,31,0.06451612903225806,0.0
40122,1,1,2015-05-17 18:06:02.218,2015-05-17 18:06:02.218,0,0,1,0.0,0.0
40124,9,8,2015-05-20 05:05:22.619,2015-08-24 22:44:02.983,0,0,9,0.0,0.0
40128,5,4,2015-05-18 01:39:58.227,2015-08-29 04:40:22.448,0,0,5,0.0,0.0
40129,3,3,2015-05-10 20:38:12.825,2015-08-25 15:55:54.549,0,0,3,0.0,0.0
40130,1,1,2015-07-08 16:37:10.357,2015-07-08 16:37:10.357,0,0,1,0.0,0.0
40133,1,1,2015-07-23 20:32:38.412,2015-07-23 20:32:38.412,0,0,1,0.0,0.0
40135,6,5,2015-05-26 21:29:55.145,2015-09-03 16:38:00.298,0,0,6,0.0,0.0
40137,10,7,2015-05-29 03:18:56.768,2015-08-30 15:17:41.069,0,0,10,0.0,0.0
40140,252,168,2015-05-03 23:27:52.210,2015-09-18 01:22:03.310,15,8,229,0.06550218340611354,0.5333333333333333
40142,1,1,2015-05-21 14:22:19.944,2015-05-21 14:22:19.944,0,0,1,0.0,0.0
40143,6,5,2015-05-12 14:05:27.655,2015-07-08 06:24:51.705,0,0,6,0.0,0.0
40145,17,14,2015-05-05 18:44:15.515,2015-09-14 17:57:27.399,0,0,17,0.0,0.0
40146,1,1,2015-08-14 09:56:46.303,2015-08-14 09:56:46.303,0,0,1,0.0,0.0
40148,63,58,2015-05-04 19:32:43.941,2015-09-14 04:36:05.244,0,0,63,0.0,0.0
40151,1,1,2015-08-06 23:57:42.634,2015-08-06 23:57:42.634,0,0,1,0.0,0.0
40153,1,1,2015-06-03 15:26:27.350,2015-06-03 15:26:27.350,0,0,1,0.0,0.0
40154,6,6,2015-05-15 17:31:16.060,2015-09-17 16:12:41.997,0,0,6,0.0,0.0
40155,1,1,2015-07-16 19:08:37.361,2015-07-16 19:08:37.361,0,0,1,0.0,0.0
40158,9,5,2015-05-03 12:06:33.937,2015-06-24 08:51:42.178,0,0,9,0.0,0.0
40160,1,1,2015-09-17 04:45:05.586,2015-09-17 04:45:05.586,0,0,1,0.0,0.0
40162,1,1,2015-05-06 13:15:07.387,2015-05-06 13:15:07.387,0,0,1,0.0,0.0
40165,1,1,2015-09-03 03:07:34.479,2015-09-03 03:07:34.479,0,0,1,0.0,0.0
40168,11,9,2015-05-03 08:25:11.496,2015-08-28 02:48:13.559,1,1,9,0.1111111111111111,1.0
40173,1,1,2015-07-28 20:15:34.693,2015-07-28 20:15:34.693,0,0,1,0.0,0.0
40175,2,2,2015-09-02 06:09:45.161,2015-09-05 06:45:30.613,0,0,2,0.0,0.0
40178,13,12,2015-05-07 17:48:34.174,2015-09-12 20:08:49.062,0,0,13,0.0,0.0
40181,1,1,2015-09-04 17:50:06.007,2015-09-04 17:50:06.007,0,0,1,0.0,0.0
40188,4,3,2015-05-17 20:38:55.629,2015-08-02 19:57:22.710,0,0,4,0.0,0.0
40194,8,5,2015-08-14 17:04:24.098,2015-08-28 16:19:06.655,0,0,8,0.0,0.0
40195,5,4,2015-05-03 04:50:42.081,2015-09-07 01:29:14.108,0,0,5,0.0,0.0
40196,1,1,2015-06-12 04:08:24.292,2015-06-12 04:08:24.292,0,0,1,0.0,0.0
40197,2,2,2015-09-01 01:36:00.085,2015-09-10 22:30:55.277,0,0,2,0.0,0.0
40198,3,3,2015-05-28 08:37:50.947,2015-05-29 08:22:13.413,0,0,3,0.0,0.0
40199,17,9,2015-05-06 00:20:05.477,2015-09-10 17:55:20.017,0,0,17,0.0,0.0
40200,9,9,2015-05-03 05:59:19.067,2015-09-08 16:49:46.823,0,0,9,0.0,0.0
40202,1,1,2015-05-12 02:03:17.352,2015-05-12 02:03:17.352,0,0,1,0.0,0.0
40204,1,1,2015-08-15 03:16:53.658,2015-08-15 03:16:53.658,0,0,1,0.0,0.0
40205,2,2,2015-07-21 16:08:22.208,2015-08-19 01:20:14.613,0,0,2,0.0,0.0
40206,19,15,2015-05-30 06:07:06.248,2015-09-13 02:12:25.499,1,0,18,0.05555555555555555,0.0
40209,5,5,2015-05-20 04:47:48.537,2015-08-25 16:31:45.016,0,0,5,0.0,0.0
40215,9,7,2015-05-18 22:20:37.677,2015-08-25 05:30:04.894,0,0,9,0.0,0.0
40216,52,42,2015-05-05 17:50:39.918,2015-09-15 17:30:03.279,1,0,51,0.0196078431372549,0.0
40217,2,2,2015-08-12 13:33:01.192,2015-09-04 08:01:57.805,0,0,2,0.0,0.0
40219,1,1,2015-07-21 05:14:20.284,2015-07-21 05:14:20.284,0,0,1,0.0,0.0
40223,5,4,2015-06-03 17:25:45.968,2015-06-27 19:27:05.316,0,0,5,0.0,0.0
40228,2,1,2015-09-05 05:19:14.571,2015-09-05 05:19:31.749,0,0,2,0.0,0.0
40230,4,4,2015-05-29 02:31:20.954,2015-09-13 22:33:33.665,0,0,4,0.0,0.0
40231,2,2,2015-08-17 22:38:29.371,2015-09-08 18:08:49.597,0,0,2,0.0,0.0
40238,1,1,2015-08-04 07:28:04.833,2015-08-04 07:28:04.833,0,0,1,0.0,0.0
40239,1,1,2015-06-18 00:11:43.323,2015-06-18 00:11:43.323,0,0,1,0.0,0.0
40240,1,1,2015-07-13 06:19:31.315,2015-07-13 06:19:31.315,0,0,1,0.0,0.0
40241,2,2,2015-05-18 00:49:24.898,2015-05-21 20:15:18.360,0,0,2,0.0,0.0
40242,1,1,2015-09-10 11:12:10.047,2015-09-10 11:12:10.047,0,0,1,0.0,0.0
40243,2,2,2015-05-03 23:01:57.457,2015-07-06 18:44:10.079,0,0,2,0.0,0.0
40245,5,5,2015-05-23 01:21:13.766,2015-08-30 09:19:59.371,0,0,5,0.0,0.0
40248,1,1,2015-08-02 22:47:50.501,2015-08-02 22:47:50.501,0,0,1,0.0,0.0
40251,3,3,2015-06-10 03:26:36.385,2015-08-27 22:49:53.348,0,0,3,0.0,0.0
40253,13,11,2015-05-24 03:17:44.435,2015-09-09 05:38:22.477,0,0,13,0.0,0.0
40254,1,1,2015-07-02 18:41:55.962,2015-07-02 18:41:55.962,0,0,1,0.0,0.0
40256,25,17,2015-05-07 19:03:06.689,2015-08-26 03:26:24.162,1,1,23,0.043478260869565216,1.0
40258,3,2,2015-05-17 18:57:52.424,2015-07-05 00:43:00.464,0,0,3,0.0,0.0
40261,11,11,2015-07-02 16:56:46.457,2015-08-15 17:00:15.561,0,0,11,0.0,0.0
40262,1,1,2015-09-12 18:52:57.816,2015-09-12 18:52:57.816,0,0,1,0.0,0.0
40264,1,1,2015-09-13 16:13:06.234,2015-09-13 16:13:06.234,0,0,1,0.0,0.0
40268,1,1,2015-08-17 18:05:10.479,2015-08-17 18:05:10.479,0,0,1,0.0,0.0
40270,2,2,2015-06-09 16:04:42.697,2015-08-08 01:15:28.190,0,0,2,0.0,0.0
40271,6,6,2015-05-15 02:37:14.498,2015-09-15 19:48:00.340,0,0,6,0.0,0.0
40272,1,1,2015-05-19 00:33:42.786,2015-05-19 00:33:42.786,0,0,1,0.0,0.0
40273,1,1,2015-09-07 17:32:26.310,2015-09-07 17:32:26.310,0,0,1,0.0,0.0
40274,4,3,2015-06-15 19:21:26.265,2015-07-15 02:50:49.470,0,0,4,0.0,0.0
40278,3,3,2015-05-29 05:31:16.786,2015-07-15 19:53:42.490,0,0,3,0.0,0.0
40281,25,16,2015-05-04 00:07:18.569,2015-09-17 05:31:35.930,0,0,25,0.0,0.0
40283,1,1,2015-08-04 01:27:12.052,2015-08-04 01:27:12.052,0,0,1,0.0,0.0
40285,3,2,2015-05-04 01:51:37.427,2015-09-09 17:37:10.287,0,0,3,0.0,0.0
40286,6,5,2015-05-04 19:08:02.714,2015-09-03 05:05:45.644,0,0,6,0.0,0.0
40287,2,2,2015-05-24 03:51:24.511,2015-06-20 19:09:07.434,0,0,2,0.0,0.0
40289,1,1,2015-05-06 05:55:28.298,2015-05-06 05:55:28.298,0,0,1,0.0,0.0
40293,1,1,2015-05-20 20:54:59.073,2015-05-20 20:54:59.073,0,0,1,0.0,0.0
40294,2,2,2015-06-18 18:20:58.584,2015-07-04 14:47:03.452,0,0,2,0.0,0.0
40296,2,2,2015-05-12 16:59:42.793,2015-06-19 16:39:00.093,0,0,2,0.0,0.0
40298,23,19,2015-05-03 06:54:18.508,2015-09-07 18:27:17.537,2,0,21,0.09523809523809523,0.0
40299,1,1,2015-06-03 22:43:54.105,2015-06-03 22:43:54.105,0,0,1,0.0,0.0
40302,1,1,2015-06-06 16:05:31.825,2015-06-06 16:05:31.825,0,0,1,0.0,0.0
40303,2,2,2015-07-12 12:24:25.793,2015-07-31 17:33:46.406,0,0,2,0.0,0.0
40304,3,2,2015-05-24 18:36:43.522,2015-07-10 00:07:37.402,0,0,3,0.0,0.0
40306,1,1,2015-09-01 18:20:17.300,2015-09-01 18:20:17.300,0,0,1,0.0,0.0
40307,4,4,2015-06-26 20:11:25.968,2015-08-25 22:39:34.348,0,0,4,0.0,0.0
40309,7,5,2015-05-29 20:57:22.342,2015-09-17 15:33:23.779,0,0,7,0.0,0.0
40311,1,1,2015-06-29 06:13:41.033,2015-06-29 06:13:41.033,0,0,1,0.0,0.0
40313,2,2,2015-05-22 04:50:29.327,2015-06-04 04:53:50.609,0,0,2,0.0,0.0
40314,3,2,2015-06-18 15:54:10.987,2015-06-22 04:11:08.193,0,0,3,0.0,0.0
40317,8,8,2015-05-22 19:25:17.382,2015-09-09 00:28:57.918,0,0,8,0.0,0.0
40318,68,38,2015-05-06 14:45:20.856,2015-08-31 19:46:39.984,0,0,68,0.0,0.0
40320,4,4,2015-05-08 01:38:53.947,2015-08-24 18:43:19.142,0,0,4,0.0,0.0
